	token	label	distance
3998	stinker	10	0.6463439464569092
1907	errichten	10	0.6463439464569092
3973	stauben	10	0.6463439464569092
4391	verschwinden	10	0.6463439464569092
4309	untersuchen	10	0.6463439464569092
2905	landen	10	0.6463439464569092
3210	mustern	10	0.6463439464569092
3232	nacken	10	0.6463439464569092
1223	aufsteigen	10	0.6463439464569092
1224	auftauchen	10	0.6463439464569092
1226	aufwinden	10	0.6463439464569092
1493	bunkern	10	0.6463439464569092
3254	neffen	10	0.6463439464569092
3278	nische	10	0.6463439464569092
3279	nischen	10	0.6463439464569092
1467	breck	10	0.6463439464569092
1466	brechen	10	0.6463439464569092
4196	treiben	10	0.6463439464569092
1443	booten	10	0.6463439464569092
3302	nähern	10	0.6463439464569092
4198	treten	10	0.6463439464569092
4259	umstehen	10	0.6463439464569092
4256	umrunden	10	0.6463439464569092
3431	pferch	10	0.6463439464569092
4236	türmen	10	0.6463439464569092
3381	packen	10	0.6463439464569092
1314	befinden	10	0.6463439464569092
4212	trudeln	10	0.6463439464569092
1393	bewegen	10	0.6463439464569092
1212	aufbrechen	10	0.6463439464569092
4770	öffnen	10	0.6463439464569092
1405	biest	10	0.6463439464569092
3483	postieren	10	0.6463439464569092
67	Augenschein	10	0.6463439464569092
1415	binden	10	0.6463439464569092
3304	nüstern	10	0.6463439464569092
1438	bohren	10	0.6463439464569092
1292	bauen	10	0.6463439464569092
1187	arsch	10	0.6463439464569092
3533	quartieren	10	0.6463439464569092
3149	mienen	10	0.6463439464569092
1740	ecken	10	0.6463439464569092
1045	achseln	10	0.6463439464569092
4677	ziehen	10	0.6463439464569092
1759	eindringen	10	0.6463439464569092
1037	absetzen	10	0.6463439464569092
1785	einwinden	10	0.6463439464569092
1050	adern	10	0.6463439464569092
4030	stürzen	10	0.6463439464569092
4670	zerschellen	10	0.6463439464569092
4669	zerren	10	0.6463439464569092
4029	stürmen	10	0.6463439464569092
4028	stücken	10	0.6463439464569092
3630	ringen	10	0.6463439464569092
1837	entfernen	10	0.6463439464569092
2922	laugenwinden	10	0.6463439464569092
4013	strecken	10	0.6463439464569092
3002	lochen	10	0.6463439464569092
1706	drängen	10	0.6463439464569092
4715	zurücklassen	10	0.6463439464569092
4714	zurückkehren	10	0.6463439464569092
1151	antreiben	10	0.6463439464569092
200	Dingern	10	0.6463439464569092
3083	matschen	10	0.6463439464569092
3065	mannen	10	0.6463439464569092
3609	rennen	10	0.6463439464569092
4089	taucher	10	0.6463439464569092
3598	reihen	10	0.6463439464569092
3034	lösen	10	0.6463439464569092
3600	reißen	10	0.6463439464569092
1670	dingen	10	0.6463439464569092
1671	dinger	10	0.6463439464569092
1698	dringen	10	0.6463439464569092
4088	tauchen	10	0.6463439464569092
2039	fliegen	10	0.6463439464569092
2398	haufen	10	0.6463439464569092
3838	senken	10	0.6463439464569092
3937	sprengen	10	0.6463439464569092
2090	fressen	10	0.6463439464569092
3927	sperren	10	0.6463439464569092
4442	vollführen	10	0.6463439464569092
3751	schleusen	10	0.6463439464569092
2715	kehren	10	0.6463439464569092
2395	hasten	10	0.6463439464569092
2716	kehrt	10	0.6463439464569092
3789	schweben	10	0.6463439464569092
4449	vordringen	10	0.6463439464569092
3792	schweifen	10	0.6463439464569092
2315	greifen	10	0.6463439464569092
4557	winden	10	0.6463439464569092
3738	schipper	10	0.6463439464569092
2346	gängen	10	0.6463439464569092
3729	scheinen	10	0.6463439464569092
3704	sammeln	10	0.6463439464569092
4479	wachsen	10	0.6463439464569092
2192	geien	10	0.6463439464569092
4540	werken	10	0.6463439464569092
2634	jagen	10	0.6463439464569092
2731	ketten	10	0.6463439464569092
2515	häscher	10	0.6463439464569092
2245	gesichter	10	0.6463439464569092
2707	kauern	10	0.6463439464569092
2397	hauen	10	0.6463439464569092
4596	wälzen	10	0.6463439464569092
2512	händen	10	0.6463439464569092
2753	klettern	10	0.6463439464569092
2448	herziehen	10	0.6463439464569092
2690	kampt	10	0.6463439464569092
3764	schneiden	10	0.6463439464569092
3938	springen	10	0.6463439464569092
3750	schleudern	10	0.6463439464569092
3685	rückenkralle	10	0.6463439464569092
4507	watscheln	10	0.6463439464569092
4471	vögeln	10	0.6463439464569092
3744	schlagen	10	0.6463439464569092
3741	schirtuboh	10	0.6463439464569092
2406	heben	10	0.6463439464569092
2589	inspizieren	10	0.6463439464569092
3919	spannen	10	0.6463439464569092
3733	schieben	10	0.6463439464569092
2321	grotte	10	0.6463439464569092
3655	robotkörper	41	0.6486327648162842
3650	robotfabriken	41	0.6486327648162842
3656	robotwärter	41	0.6486327648162842
1954	extrahirn	41	0.6486327648162842
1956	extrasinn	41	0.6486327648162842
2190	gehirne	41	0.6486327648162842
1447	bordpositronik	41	0.6486327648162842
3651	robotgehirn	41	0.6486327648162842
3654	robotischen	41	0.6486327648162842
3652	robotgehirns	41	0.6486327648162842
3653	robotische	41	0.6486327648162842
2506	hyperinpotronik	41	0.6486327648162842
3006	logiksektor	41	0.6486327648162842
1448	bordrechner	41	0.6486327648162842
3649	roboterkopf	41	0.6486327648162842
3589	rechengehirn	41	0.6486327648162842
3648	roboterfabrik	41	0.6486327648162842
1156	anzugpositronik	41	0.6486327648162842
3480	positronisches	41	0.6486327648162842
3479	positronischen	41	0.6486327648162842
3478	positronische	41	0.6486327648162842
2471	hirn	41	0.6486327648162842
3477	positroniken	41	0.6486327648162842
3476	positronik	41	0.6486327648162842
3990	steuergehirn	41	0.6486327648162842
3647	robotbürger	41	0.6486327648162842
2834	kriegsherr	24	0.6867665648460388
316	Führer	24	0.6867665648460388
2894	laichgruppe	24	0.6867665648460388
129	Besatzung	24	0.6867665648460388
321	Garde	24	0.6867665648460388
322	Gardist	24	0.6867665648460388
248	Evakuierung	24	0.6867665648460388
701	Regierung	24	0.6867665648460388
1113	anführerin	24	0.6867665648460388
3066	mannschaft	24	0.6867665648460388
699	Rebell	24	0.6867665648460388
2402	hauptzentrale	24	0.6867665648460388
4477	wachhabend	24	0.6867665648460388
658	Patrouille	24	0.6867665648460388
3039	maahkstützpunkt	24	0.6867665648460388
690	Ratsmitglied	24	0.6867665648460388
754	Schiffsführung	24	0.6867665648460388
43	Armee	24	0.6867665648460388
1112	anführer	24	0.6867665648460388
1910	ersatzzentrale	24	0.6867665648460388
336	Geheimorganisation	24	0.6867665648460388
309	Funkzentrale	24	0.6867665648460388
644	Onur	24	0.6867665648460388
1114	anführers	24	0.6867665648460388
214	Einheit	24	0.6867665648460388
2956	leiter	24	0.6867665648460388
3573	raumflotte	24	0.6867665648460388
341	General	24	0.6867665648460388
3993	steuerzentrale	24	0.6867665648460388
467	Kandidat	24	0.6867665648460388
499	Kommandantin	24	0.6867665648460388
3989	steuereinheit	24	0.6867665648460388
3490	privathologramm	24	0.6867665648460388
1772	einheiten	24	0.6867665648460388
2072	forschungsstation	24	0.6867665648460388
848	Stützpunkt	24	0.6867665648460388
849	Stützpunktkommandant	24	0.6867665648460388
798	Sicherheitsmann	24	0.6867665648460388
1363	besatzungsmitglieder	24	0.6867665648460388
851	Suchtrupp	24	0.6867665648460388
92	Bande	24	0.6867665648460388
796	Sicherheitskraft	24	0.6867665648460388
2775	kommandanten	24	0.6867665648460388
2776	kommandozentrale	24	0.6867665648460388
859	Tankstation	24	0.6867665648460388
4381	verneigt	24	0.6867665648460388
797	Sicherheitsleute	24	0.6867665648460388
11	Adjutant	24	0.6867665648460388
2970	leutnants	24	0.6867665648460388
1362	besatzungsmitglied	24	0.6867665648460388
815	Sprecher	24	0.6867665648460388
498	Kommandant	24	0.6867665648460388
495	Kolonne	24	0.6867665648460388
3850	sicherheitsführerin	24	0.6867665648460388
545	Legion	24	0.6867665648460388
2957	leitstand	24	0.6867665648460388
2969	leutnant	24	0.6867665648460388
4290	unsicherheitsfaktor	24	0.6867665648460388
425	Horde	24	0.6867665648460388
832	Stellvertreter	24	0.6867665648460388
500	Kommandeur	24	0.6867665648460388
3851	sicherheitssystem	24	0.6867665648460388
1361	besatzung	24	0.6867665648460388
502	Kommandostand	24	0.6867665648460388
828	Station	24	0.6867665648460388
12	Agent	24	0.6867665648460388
404	Held	24	0.6867665648460388
105	Befehlshaber	24	0.6867665648460388
642	Offizier	24	0.6867665648460388
2188	geheimdienste	24	0.6867665648460388
3369	ortungszentrale	24	0.6867665648460388
685	Präsident	24	0.6867665648460388
708	Renegat	24	0.6867665648460388
1944	evakuierungsflotte	24	0.6867665648460388
599	Meute	24	0.6867665648460388
3701	salutiert	24	0.6867665648460388
3563	ratsführer	24	0.6867665648460388
894	Truppe	24	0.6867665648460388
893	Trupp	24	0.6867665648460388
4437	vitalscanner	24	0.6867665648460388
1996	felsgruppe	24	0.6867665648460388
22	Analyseeinheit	24	0.6867665648460388
387	Gruppe	24	0.6867665648460388
2189	geheimstützpunkt	24	0.6867665648460388
188	Crew	24	0.6867665648460388
787	Sekretär	24	0.6867665648460388
2797	kontrollzentrale	24	0.6867665648460388
2794	kontrollen	24	0.6867665648460388
398	Hanse	24	0.6867665648460388
3968	stationsbetreiber	24	0.6867665648460388
2793	kontrolle	24	0.6867665648460388
2945	leerraumkontrolleure	24	0.6867665648460388
194	Demontage	24	0.6867665648460388
872	Thronfolger	24	0.6867665648460388
192	Delegation	24	0.6867665648460388
4679	zieles	12	0.71140456199646
816	Sprengladung	12	0.71140456199646
4755	Überladung	12	0.71140456199646
736	Salve	12	0.71140456199646
1033	abschuss	12	0.71140456199646
4678	zielen	12	0.71140456199646
998	Wucht	12	0.71140456199646
999	Wurf	12	0.71140456199646
254	Explosion	12	0.71140456199646
1704	druckwelle	12	0.71140456199646
255	Explosivstoff	12	0.71140456199646
2917	laserschuss	12	0.71140456199646
817	Sprengstoff	12	0.71140456199646
4008	strahlschuss	12	0.71140456199646
818	Sprengung	12	0.71140456199646
3430	pfeiler	12	0.71140456199646
3429	pfeilen	12	0.71140456199646
3428	pfeile	12	0.71140456199646
3427	pfeil	12	0.71140456199646
2018	feuern	12	0.71140456199646
2017	feuerlanze	12	0.71140456199646
2015	feuerball	12	0.71140456199646
410	Hieb	12	0.71140456199646
3551	rakete	12	0.71140456199646
2734	keulenschlag	12	0.71140456199646
886	Treffer	12	0.71140456199646
196	Detonation	12	0.71140456199646
356	Geschütz	12	0.71140456199646
770	Schuss	12	0.71140456199646
760	Schlag	12	0.71140456199646
59	Aufprall	12	0.71140456199646
351	Geschoss	12	0.71140456199646
230	Entladung	12	0.71140456199646
217	Einschlag	12	0.71140456199646
2889	ladung	12	0.71140456199646
516	Kreatur	27	0.7413851618766785
138	Bestie	27	0.7413851618766785
4726	zweibeiner	27	0.7413851618766785
532	Köpfchen	27	0.7413851618766785
4279	ungeziefer	27	0.7413851618766785
2533	hünen	27	0.7413851618766785
2991	liebesdienerin	27	0.7413851618766785
4569	wolfsmädchen	27	0.7413851618766785
1182	armpaare	27	0.7413851618766785
3547	rache	27	0.7413851618766785
3599	reittiere	27	0.7413851618766785
170	Brut	27	0.7413851618766785
522	Kröte	27	0.7413851618766785
3114	menschenfrau	27	0.7413851618766785
3526	pünktchen	27	0.7413851618766785
210	Echse	27	0.7413851618766785
149	Biest	27	0.7413851618766785
3188	molche	27	0.7413851618766785
3187	molchartigen	27	0.7413851618766785
203	Drache	27	0.7413851618766785
3250	natur	27	0.7413851618766785
1687	drachen	27	0.7413851618766785
1190	artgenossen	27	0.7413851618766785
4148	tieres	27	0.7413851618766785
3216	männchen	27	0.7413851618766785
4146	tiere	27	0.7413851618766785
3235	nagetiere	27	0.7413851618766785
2307	gottesanbeterin	27	0.7413851618766785
4145	tier	27	0.7413851618766785
2313	grazilen	27	0.7413851618766785
692	Raubtier	27	0.7413851618766785
3564	rattenwesen	27	0.7413851618766785
3163	missgebauten	27	0.7413851618766785
2952	leibern	27	0.7413851618766785
3768	schnäbeln	27	0.7413851618766785
58	Aufpasserin	27	0.7413851618766785
875	Tierchen	27	0.7413851618766785
2416	heimtücke	27	0.7413851618766785
3778	schuppenlosen	27	0.7413851618766785
1281	barbarin	27	0.7413851618766785
3464	plünderer	27	0.7413851618766785
1280	barbaren	27	0.7413851618766785
1279	barbar	27	0.7413851618766785
3415	pelziges	27	0.7413851618766785
983	Weibchen	27	0.7413851618766785
3706	samthäutigen	27	0.7413851618766785
908	Ungeheuer	27	0.7413851618766785
4525	weißlinge	27	0.7413851618766785
329	Gefährtin	27	0.7413851618766785
3665	rotbart	27	0.7413851618766785
2954	leidensgenossen	27	0.7413851618766785
1951	exotik	27	0.7413851618766785
2826	kreaturen	27	0.7413851618766785
2830	krieger	27	0.7413851618766785
2831	kriegerin	27	0.7413851618766785
2832	kriegerkaste	27	0.7413851618766785
2833	kriegern	27	0.7413851618766785
2842	krummperlen	27	0.7413851618766785
2823	kranen	27	0.7413851618766785
2116	fünfbeinige	27	0.7413851618766785
2706	katzers	27	0.7413851618766785
1388	beutetiere	27	0.7413851618766785
2822	krane	27	0.7413851618766785
2455	hilfsbeine	27	0.7413851618766785
2098	frosch	27	0.7413851618766785
355	Geschöpf	27	0.7413851618766785
2705	katzer	27	0.7413851618766785
1427	blauhäutige	27	0.7413851618766785
3777	schuppen	27	0.7413851618766785
4014	streifenfrau	27	0.7413851618766785
1430	blondschopf	27	0.7413851618766785
2951	leiber	27	0.7413851618766785
721	Riese	27	0.7413851618766785
2202	gelbhaarige	27	0.7413851618766785
2950	leib	27	0.7413851618766785
4747	zähnen	27	0.7413851618766785
4585	wurm	27	0.7413851618766785
2757	knaben	27	0.7413851618766785
2059	flügel	27	0.7413851618766785
2060	flügeln	27	0.7413851618766785
4428	vierbeiner	27	0.7413851618766785
835	Stimmband	27	0.7413851618766785
4752	Ärmchen	27	0.7413851618766785
477	Kerl	27	0.7413851618766785
836	Stimmchen	27	0.7413851618766785
2931	lavadrachen	27	0.7413851618766785
374	Glatzkopf	27	0.7413851618766785
1440	boliden	27	0.7413851618766785
2518	häuten	27	0.7413851618766785
2930	lavadrache	27	0.7413851618766785
2675	kahlkopf	27	0.7413851618766785
3626	rieseninsekts	27	0.7413851618766785
4262	umwelt	27	0.7413851618766785
3693	rüssel	27	0.7413851618766785
2532	hüne	27	0.7413851618766785
3760	schnabel	27	0.7413851618766785
3425	pesos	35	0.7671377062797546
3418	perg	35	0.7671377062797546
3419	pergs	35	0.7671377062797546
3442	phys	35	0.7671377062797546
4154	tipa	35	0.7671377062797546
161	Body	35	0.7671377062797546
3424	pescado	35	0.7671377062797546
3843	sfg	35	0.7671377062797546
3841	seyid	35	0.7671377062797546
2496	horsays	35	0.7671377062797546
3182	mmu	35	0.7671377062797546
1183	armreif	35	0.7671377062797546
1184	armreifs	35	0.7671377062797546
4239	ukas	35	0.7671377062797546
4238	uka	35	0.7671377062797546
2480	hocla	35	0.7671377062797546
3183	mmus	35	0.7671377062797546
2311	graos	35	0.7671377062797546
4155	tipas	35	0.7671377062797546
2535	i	35	0.7671377062797546
3297	nu	35	0.7671377062797546
4263	unagai	35	0.7671377062797546
2342	gylver	35	0.7671377062797546
4264	unagais	35	0.7671377062797546
3296	novis	35	0.7671377062797546
2361	hage	35	0.7671377062797546
2560	imra	35	0.7671377062797546
1463	branson	35	0.7671377062797546
1478	bruccat	35	0.7671377062797546
3259	netbook	35	0.7671377062797546
3269	ngz	35	0.7671377062797546
2343	gylvers	35	0.7671377062797546
1464	bransons	35	0.7671377062797546
3818	segoia	35	0.7671377062797546
3819	segoias	35	0.7671377062797546
1479	bruccats	35	0.7671377062797546
2308	grad	35	0.7671377062797546
2561	imras	35	0.7671377062797546
3317	odins	35	0.7671377062797546
1307	beeba	35	0.7671377062797546
3353	ordens	35	0.7671377062797546
2309	gran	35	0.7671377062797546
2429	hennahs	35	0.7671377062797546
2310	grao	35	0.7671377062797546
2428	hennah	35	0.7671377062797546
4160	tom	35	0.7671377062797546
1417	bios	35	0.7671377062797546
3352	ordan	35	0.7671377062797546
3788	schwarzenegger	35	0.7671377062797546
3334	omen	35	0.7671377062797546
1507	camouflages	35	0.7671377062797546
2418	heliner	35	0.7671377062797546
3328	okee	35	0.7671377062797546
1282	barlou	35	0.7671377062797546
1278	baran	35	0.7671377062797546
2427	helos	35	0.7671377062797546
2405	hayes	35	0.7671377062797546
1678	dor	35	0.7671377062797546
2481	hoffins	35	0.7671377062797546
4040	sydow	35	0.7671377062797546
2131	galan	35	0.7671377062797546
2974	lhau	35	0.7671377062797546
2997	lipker	35	0.7671377062797546
2701	karradins	35	0.7671377062797546
3872	simses	35	0.7671377062797546
2651	jen	35	0.7671377062797546
1064	ah	35	0.7671377062797546
1065	ahaual	35	0.7671377062797546
1066	ahauals	35	0.7671377062797546
1690	dreen	35	0.7671377062797546
4313	unvarths	35	0.7671377062797546
4312	unvarth	35	0.7671377062797546
2703	karts	35	0.7671377062797546
256	Ezio	35	0.7671377062797546
2697	karminas	35	0.7671377062797546
1682	dorr	35	0.7671377062797546
4074	taoming	35	0.7671377062797546
3925	spencer	35	0.7671377062797546
2664	juans	35	0.7671377062797546
3926	spencers	35	0.7671377062797546
2949	lehia	35	0.7671377062797546
2941	lebo	35	0.7671377062797546
2695	kareens	35	0.7671377062797546
2694	karas	35	0.7671377062797546
4660	zenit	35	0.7671377062797546
2897	lamorras	35	0.7671377062797546
2899	landa	35	0.7671377062797546
2900	landas	35	0.7671377062797546
3639	riordans	35	0.7671377062797546
2887	lacias	35	0.7671377062797546
3638	riordan	35	0.7671377062797546
2700	karradin	35	0.7671377062797546
1884	erikon	35	0.7671377062797546
3707	san	35	0.7671377062797546
2676	kairo	35	0.7671377062797546
2921	lastor	35	0.7671377062797546
2666	juli	35	0.7671377062797546
2886	lacia	35	0.7671377062797546
4674	zgu	35	0.7671377062797546
4331	uso	35	0.7671377062797546
3621	rianceys	35	0.7671377062797546
3620	riancey	35	0.7671377062797546
2223	geomas	35	0.7671377062797546
459	Jos	35	0.7671377062797546
4615	ylves	35	0.7671377062797546
4431	vii	35	0.7671377062797546
2772	kolschs	35	0.7671377062797546
2626	ito	35	0.7671377062797546
2771	kolsch	35	0.7671377062797546
1134	anmuth	35	0.7671377062797546
1135	anmuths	35	0.7671377062797546
4625	zaintz	35	0.7671377062797546
2765	knyr	35	0.7671377062797546
2613	iras	35	0.7671377062797546
2612	ira	35	0.7671377062797546
3544	ra	35	0.7671377062797546
177	Camouflage	35	0.7671377062797546
3146	mezut	35	0.7671377062797546
3147	mezuts	35	0.7671377062797546
3148	miao	35	0.7671377062797546
1540	cleton	35	0.7671377062797546
1165	ara	35	0.7671377062797546
830	Stavros	35	0.7671377062797546
3158	minkas	35	0.7671377062797546
1087	alls	35	0.7671377062797546
4614	ylve	35	0.7671377062797546
2696	karmina	35	0.7671377062797546
4094	tchaun	35	0.7671377062797546
3018	luisas	35	0.7671377062797546
2814	koys	35	0.7671377062797546
4084	tashi	35	0.7671377062797546
3062	mandala	35	0.7671377062797546
2714	keenies	35	0.7671377062797546
4085	tashis	35	0.7671377062797546
2627	itos	35	0.7671377062797546
3047	mafis	35	0.7671377062797546
1959	exxus	35	0.7671377062797546
4613	yeshe	35	0.7671377062797546
219	Einstein	35	0.7671377062797546
1110	anelle	35	0.7671377062797546
2720	ken	35	0.7671377062797546
418	Hinterhalt	0	0.8016060590744019
1901	erobern	0	0.8016060590744019
4355	verbünden	0	0.8016060590744019
938	Verrat	0	0.8016060590744019
926	Verfolger	0	0.8016060590744019
812	Spion	0	0.8016060590744019
972	Waffengewalt	0	0.8016060590744019
939	Verräter	0	0.8016060590744019
4356	verbündet	0	0.8016060590744019
3681	räubern	0	0.8016060590744019
2726	kerkern	0	0.8016060590744019
335	Gegner	0	0.8016060590744019
466	Kampfhandlung	0	0.8016060590744019
1986	feind	0	0.8016060590744019
758	Schlachtfeld	0	0.8016060590744019
1987	feinden	0	0.8016060590744019
1988	feindes	0	0.8016060590744019
465	Kampf	0	0.8016060590744019
340	Gemetzel	0	0.8016060590744019
2784	konflikt	0	0.8016060590744019
1900	eroberern	0	0.8016060590744019
2785	konflikte	0	0.8016060590744019
942	Verschwörung	0	0.8016060590744019
909	Ungnade	0	0.8016060590744019
2184	gegenwehr	0	0.8016060590744019
4735	zwielicht	0	0.8016060590744019
2261	gewalt	0	0.8016060590744019
202	Diskussion	0	0.8016060590744019
1128	angreifers	0	0.8016060590744019
3239	nahkampf	0	0.8016060590744019
1127	angreifern	0	0.8016060590744019
4693	zorn	0	0.8016060590744019
1126	angreifer	0	0.8016060590744019
4158	tode	0	0.8016060590744019
250	Exempel	0	0.8016060590744019
1125	angreifend	0	0.8016060590744019
133	Beschuß	0	0.8016060590744019
1124	angreifen	0	0.8016060590744019
1209	attackiert	0	0.8016060590744019
1115	angegriffen	0	0.8016060590744019
2247	gesindel	0	0.8016060590744019
4159	todes	0	0.8016060590744019
72	Auseinandersetzung	0	0.8016060590744019
2262	gewaltanwendung	0	0.8016060590744019
4157	tod	0	0.8016060590744019
4319	unwetter	0	0.8016060590744019
4592	wut	0	0.8016060590744019
2263	gewalten	0	0.8016060590744019
4754	Überfall	0	0.8016060590744019
4322	urgewalt	0	0.8016060590744019
1776	einkerkern	0	0.8016060590744019
2186	gegner	0	0.8016060590744019
2300	gnaden	0	0.8016060590744019
2606	intrigen	0	0.8016060590744019
281	Fluchtversuch	0	0.8016060590744019
1764	einfluss	0	0.8016060590744019
2163	gefecht	0	0.8016060590744019
1849	entsenden	0	0.8016060590744019
1765	einflussbereich	0	0.8016060590744019
2038	fleischstücke	23	0.8166674375534058
3436	pflanzensaft	23	0.8166674375534058
2037	fleisch	23	0.8166674375534058
1517	celsius	23	0.8166674375534058
1535	chitin	23	0.8166674375534058
1536	chitinpanzer	23	0.8166674375534058
2472	hitze	23	0.8166674375534058
2752	kleinblut	23	0.8166674375534058
2014	feuchtigkeit	23	0.8166674375534058
3435	pflanzenfasern	23	0.8166674375534058
4203	trinkwasser	23	0.8166674375534058
1377	bestandteil	23	0.8166674375534058
3444	pikast	23	0.8166674375534058
3793	schweiß	23	0.8166674375534058
3303	nässte	23	0.8166674375534058
2937	lebensmittel	23	0.8166674375534058
2880	körpers	23	0.8166674375534058
2876	körper	23	0.8166674375534058
4059	säure	23	0.8166674375534058
2858	kunststoff	23	0.8166674375534058
4000	stoff	23	0.8166674375534058
3242	nahrungsmittel	23	0.8166674375534058
3241	nahrungsbrei	23	0.8166674375534058
3828	sekret	23	0.8166674375534058
3240	nahrung	23	0.8166674375534058
3994	stickstoff	23	0.8166674375534058
1386	beuteln	23	0.8166674375534058
3016	luftkissen	23	0.8166674375534058
2100	früchten	23	0.8166674375534058
2099	früchte	23	0.8166674375534058
2230	geruch	23	0.8166674375534058
3445	pikaste	23	0.8166674375534058
3048	mageninhalt	23	0.8166674375534058
3162	minus	23	0.8166674375534058
3434	pflanzen	23	0.8166674375534058
314	Fäulnis	23	0.8166674375534058
354	Geschwulst	23	0.8166674375534058
890	Trockenfleisch	23	0.8166674375534058
361	Gestank	23	0.8166674375534058
366	Gewebe	23	0.8166674375534058
301	Frucht	23	0.8166674375534058
921	Vakuum	23	0.8166674375534058
290	Flüssigkeit	23	0.8166674375534058
934	Verkleidung	23	0.8166674375534058
950	Verwesung	23	0.8166674375534058
965	Vorrat	23	0.8166674375534058
39	Anzug	23	0.8166674375534058
157	Blut	23	0.8166674375534058
741	Sauerstoff	23	0.8166674375534058
1202	atemluft	23	0.8166674375534058
1201	atembar	23	0.8166674375534058
482	Kleidung	23	0.8166674375534058
4589	wurzeln	23	0.8166674375534058
496	Kombination	23	0.8166674375534058
1153	anwurzeln	23	0.8166674375534058
193	Delikatesse	23	0.8166674375534058
637	Nässe	23	0.8166674375534058
630	Nasenloch	23	0.8166674375534058
247	Essenz	23	0.8166674375534058
1311	beeren	23	0.8166674375534058
850	Substanz	23	0.8166674375534058
52	Atmosphäre	23	0.8166674375534058
867	Temperatur	23	0.8166674375534058
860	Tarnung	23	0.8166674375534058
328	Gefrierpunkt	23	0.8166674375534058
4782	überlichtschnelle	5	0.8202790021896362
4015	streuimpulse	5	0.8202790021896362
2984	lichtminuten	5	0.8202790021896362
2987	lichtschnell	5	0.8202790021896362
2988	lichtschnellen	5	0.8202790021896362
4121	teleportierte	5	0.8202790021896362
4120	teleporter	5	0.8202790021896362
4119	telepathisch	5	0.8202790021896362
2989	lichtstunden	5	0.8202790021896362
4783	überlichtschnellen	5	0.8202790021896362
4118	telepathin	5	0.8202790021896362
4117	telepathen	5	0.8202790021896362
4116	telepath	5	0.8202790021896362
1132	anmessen	5	0.8202790021896362
2993	linearraum	5	0.8202790021896362
3366	ortungen	5	0.8202790021896362
3367	ortungsgerät	5	0.8202790021896362
3118	mentalimpulse	5	0.8202790021896362
3368	ortungsgeräte	5	0.8202790021896362
4020	strukturtaster	5	0.8202790021896362
862	Taster	5	0.8202790021896362
3080	materialisiert	5	0.8202790021896362
3079	materialisieren	5	0.8202790021896362
1937	espern	5	0.8202790021896362
1669	dimetransflug	5	0.8202790021896362
3597	reichweite	5	0.8202790021896362
2558	impulse	5	0.8202790021896362
2557	impuls	5	0.8202790021896362
3363	orter	5	0.8202790021896362
3365	ortung	5	0.8202790021896362
2505	hyperfunk	5	0.8202790021896362
4178	transition	5	0.8202790021896362
2507	hyperkom	5	0.8202790021896362
553	Lichtjahr	5	0.8202790021896362
2508	hyperraum	5	0.8202790021896362
2509	hyperraums	5	0.8202790021896362
3289	normalraum	5	0.8202790021896362
2510	hypersprung	5	0.8202790021896362
3361	ort	5	0.8202790021896362
3290	normaluniversum	5	0.8202790021896362
2979	lichtjahren	5	0.8202790021896362
3362	orten	5	0.8202790021896362
4179	transitionen	5	0.8202790021896362
3294	notwendig	29	0.8628587126731873
3969	statistiken	29	0.8628587126731873
4231	tätigkeiten	29	0.8628587126731873
1858	epoche	29	0.8628587126731873
3489	primitiv	29	0.8628587126731873
3612	ressourcen	29	0.8628587126731873
1755	eigenschaften	29	0.8628587126731873
191	Datum	29	0.8628587126731873
1741	egal	29	0.8628587126731873
1239	ausführungen	29	0.8628587126731873
1857	entwicklungen	29	0.8628587126731873
1851	entsprechend	29	0.8628587126731873
2992	lieferungen	29	0.8628587126731873
3295	notwendigkeit	29	0.8628587126731873
1537	chronometer	29	0.8628587126731873
503	Konsequenz	29	0.8628587126731873
265	Fehlfunktion	29	0.8628587126731873
2653	jetzig	29	0.8628587126731873
2655	jeweilig	29	0.8628587126731873
331	Gegenmittel	29	0.8628587126731873
3142	methoden	29	0.8628587126731873
4037	superviren	29	0.8628587126731873
1798	eminenz	29	0.8628587126731873
2231	gerätschaften	29	0.8628587126731873
2216	generationen	29	0.8628587126731873
3503	prozedur	29	0.8628587126731873
1778	einrichtungen	29	0.8628587126731873
2211	gemäß	29	0.8628587126731873
3874	sinnlos	29	0.8628587126731873
1971	falttechnik	29	0.8628587126731873
1208	attacken	29	0.8628587126731873
4563	wirkung	29	0.8628587126731873
264	Februar	29	0.8628587126731873
3169	mithilfe	29	0.8628587126731873
79	Auswirkung	29	0.8628587126731873
2994	linientreu	29	0.8628587126731873
3173	mitteln	29	0.8628587126731873
4452	vorgehensweise	29	0.8628587126731873
2178	gegebenheiten	29	0.8628587126731873
3174	mittels	29	0.8628587126731873
3007	logisch	29	0.8628587126731873
1972	falttechniken	29	0.8628587126731873
1875	erforderlich	29	0.8628587126731873
4637	zeiten	29	0.8628587126731873
2825	kreationen	29	0.8628587126731873
3660	rohstoffe	29	0.8628587126731873
4635	zeitchirurgen	29	0.8628587126731873
17	Aktivierung	29	0.8628587126731873
296	Fortbewegung	29	0.8628587126731873
4639	zeitgift	29	0.8628587126731873
18	Aktivität	29	0.8628587126731873
4648	zeitschule	29	0.8628587126731873
3508	psychosen	29	0.8628587126731873
793	Seuche	29	0.8628587126731873
3443	phänomen	29	0.8628587126731873
